epoch,train_loss,val_loss,val_f1,val_auc
0,0.6919658780097961,0.6740257143974304,0.6671619613670133,0.5968713086419752
1,0.675847589969635,0.6614787578582764,0.6695678271308524,0.6748515555555556
2,0.6622928977012634,0.6507816910743713,0.6762257169287696,0.7340148148148149
3,0.651836097240448,0.6413460373878479,0.6996007984031936,0.7664381234567901
4,0.6420227885246277,0.6328014135360718,0.7186084435586156,0.7727328395061728
5,0.6332722306251526,0.6248337030410767,0.7268199233716475,0.7754188641975308
6,0.6250306367874146,0.6172155737876892,0.7316,0.7761388641975309
7,0.6172595620155334,0.609880805015564,0.7495260164314304,0.7760462222222222
8,0.6097955703735352,0.6026791334152222,0.761925411968777,0.7778773333333333
9,0.6030632853507996,0.5954480767250061,0.7615062761506276,0.7806828641975309
10,0.5945689678192139,0.5880163908004761,0.761502556123583,0.7851577283950617
11,0.5873158574104309,0.5802435278892517,0.7637338097364895,0.7922674567901234
12,0.5791483521461487,0.5720749497413635,0.7697146708604808,0.7996586666666666
13,0.5703905820846558,0.5634410381317139,0.7725129126431619,0.807642074074074
14,0.5624157190322876,0.5545235276222229,0.7780526197436474,0.8154937283950617
15,0.5529967546463013,0.5453252196311951,0.7839964036862216,0.8231095308641975
16,0.5422906875610352,0.5359224081039429,0.7886563133018231,0.8305323456790124
17,0.5319797396659851,0.5262162089347839,0.7929179740026894,0.8380085925925925
18,0.5238698720932007,0.5162092447280884,0.7954494757974571,0.8456821728395062
19,0.5133746862411499,0.5058741569519043,0.7966101694915254,0.8541294814814815
20,0.5025443434715271,0.4953678250312805,0.8007109531215285,0.8621924938271605
21,0.4921717345714569,0.48502570390701294,0.8107869142351901,0.868590024691358
22,0.4819539487361908,0.4750756323337555,0.8191653786707882,0.8735177283950618
23,0.4722328782081604,0.46576789021492004,0.8215309949260975,0.8769969382716049
24,0.46196120977401733,0.4570121467113495,0.8246924428822495,0.8797438024691357
25,0.45421093702316284,0.44858115911483765,0.8298845567414507,0.8824454320987655
26,0.44584086537361145,0.44044750928878784,0.8328981723237598,0.8850540246913581
27,0.43629124760627747,0.43270236253738403,0.8349683889252234,0.8874505679012347
28,0.4287365972995758,0.4253789782524109,0.8330050339242723,0.8897996049382717
29,0.4219440221786499,0.41833099722862244,0.8314310798946444,0.8920065185185185
30,0.41371071338653564,0.41136452555656433,0.8326010544815465,0.8953282962962963
31,0.4077133536338806,0.40464431047439575,0.8357487922705314,0.8983141728395062
32,0.4003009796142578,0.3982660472393036,0.8342175066312998,0.9013553580246914
33,0.3928796947002411,0.39203378558158875,0.8362183754993342,0.9046531358024691
34,0.3862300217151642,0.38571056723594666,0.838738338516215,0.907750913580247
35,0.3808521628379822,0.3791981339454651,0.8423383525243578,0.9107644444444445
36,0.3732908368110657,0.372779905796051,0.8418029164825453,0.9141309629629629
37,0.3681540787220001,0.3666652739048004,0.843825933289154,0.9170618271604938
38,0.36059731245040894,0.3609035313129425,0.8459495351925631,0.9196721975308643
39,0.35643085837364197,0.35535764694213867,0.8507166482910694,0.9224286419753087
40,0.3504248857498169,0.3501608669757843,0.8529929577464789,0.9248332839506173
41,0.34580719470977783,0.3453296422958374,0.8543689320388349,0.927212938271605
42,0.3416227400302887,0.34088823199272156,0.8529542425588628,0.9292759506172839
43,0.33606651425361633,0.33642637729644775,0.855935971542908,0.9311955555555556
44,0.3312661945819855,0.3321380615234375,0.8595555555555555,0.932896
45,0.32825738191604614,0.32813575863838196,0.8626056024899955,0.9344793086419754
46,0.3246208727359772,0.3242992162704468,0.8648407926965042,0.9360755555555555
47,0.31970611214637756,0.32053428888320923,0.8661032028469751,0.9375231604938272
48,0.3164427876472473,0.3169134259223938,0.8689869208601197,0.9388104691358026
49,0.31288158893585205,0.31360578536987305,0.8693143998224984,0.9401165432098766
50,0.3110305368900299,0.31045690178871155,0.8705307572729292,0.941260049382716
51,0.30673348903656006,0.30730685591697693,0.8713398402839396,0.9425283950617284
52,0.30397936701774597,0.3041875958442688,0.8722603497896834,0.943667950617284
53,0.30218183994293213,0.30132433772087097,0.8756660746003553,0.9448404938271605
54,0.2983523905277252,0.29839783906936646,0.8774422735346359,0.9458247901234567
55,0.293281614780426,0.29558637738227844,0.8773019747060129,0.9468333827160494
56,0.2925417125225067,0.2930392920970917,0.8783092324805339,0.9478057283950616
57,0.289588063955307,0.29040154814720154,0.8792528352234823,0.9487701728395062
58,0.2871144115924835,0.2877742648124695,0.8804807478299577,0.9497127901234569
59,0.28403240442276,0.28525570034980774,0.8811064019629712,0.9506587654320988
60,0.2829684913158417,0.2825751006603241,0.8824972129319956,0.9515476543209875
61,0.2796880006790161,0.27998292446136475,0.8834929828469592,0.9524253827160494
62,0.2769681215286255,0.2774898111820221,0.8830879071842928,0.9533106172839505
63,0.2755056321620941,0.2749251425266266,0.8866208120701131,0.9541596049382716
64,0.27271777391433716,0.27246323227882385,0.8867630700778643,0.9550054320987654
65,0.2703503668308258,0.2698349356651306,0.8880994671403197,0.9558725925925926
66,0.2666049897670746,0.26753613352775574,0.8893834854217672,0.9566704197530864
67,0.26393309235572815,0.26505693793296814,0.8891357476116418,0.9574855308641975
68,0.26276475191116333,0.2626100778579712,0.8899733806566105,0.9582540246913581
69,0.26009151339530945,0.26040077209472656,0.8911155644622578,0.9590088888888889
70,0.25712957978248596,0.2577883005142212,0.8923418423973363,0.9598054320987656
71,0.2546093165874481,0.2554472088813782,0.8926428095132252,0.9605912098765431
72,0.25219061970710754,0.2532031238079071,0.8936832740213523,0.9613339259259259
73,0.25102105736732483,0.25082865357398987,0.8952844808501218,0.962013037037037
74,0.24889962375164032,0.2488500475883484,0.895263509006004,0.9626594567901234
75,0.247693732380867,0.24656076729297638,0.8974358974358975,0.9633110123456791
76,0.24380972981452942,0.2447502464056015,0.8970129291127954,0.9639880493827161
77,0.2412472367286682,0.24229063093662262,0.9010405136152313,0.9646461234567902
78,0.23933137953281403,0.24037131667137146,0.9009570442911196,0.9652579753086419
79,0.2385706603527069,0.23832926154136658,0.9038845726970033,0.9658
80,0.23545852303504944,0.23628953099250793,0.9045404208194906,0.9663576296296296
81,0.23470400273799896,0.2345118224620819,0.9011822440330136,0.966918913580247
82,0.23259681463241577,0.23244352638721466,0.9056687333923826,0.9674933333333333
83,0.2301240712404251,0.23087747395038605,0.9040302827877978,0.9680484938271605
84,0.2286393642425537,0.22879064083099365,0.9048888888888889,0.9685561481481482
85,0.22676336765289307,0.22695794701576233,0.9063055062166963,0.9690813827160494
86,0.22481249272823334,0.2253972887992859,0.906660726219648,0.9695678024691358
87,0.22327066957950592,0.22359220683574677,0.9073170731707317,0.9700101728395062
88,0.22133421897888184,0.22240707278251648,0.90625,0.9704137283950617
89,0.21956726908683777,0.22033309936523438,0.908566355969818,0.9708744691358024
90,0.21751195192337036,0.21867132186889648,0.9092122830440588,0.9713466666666666
91,0.21732188761234283,0.21745294332504272,0.9087257308636465,0.9717515061728397
92,0.21478566527366638,0.21572810411453247,0.9113867966326983,0.9721703703703705
93,0.21342632174491882,0.21441727876663208,0.9087257308636465,0.9725593086419754
94,0.21226520836353302,0.21260036528110504,0.9115555555555556,0.9729523950617284
95,0.2112104892730713,0.21117597818374634,0.9130048823790502,0.9733187160493827
96,0.20834049582481384,0.2100650817155838,0.9110367892976589,0.9736276543209877
97,0.20712070167064667,0.20843051373958588,0.9127635960044395,0.9740038518518519
98,0.20671303570270538,0.20703041553497314,0.9127337488869101,0.9743850864197532
99,0.204604834318161,0.2055472731590271,0.9132176234979973,0.9747618765432099
100,0.2027387022972107,0.20400694012641907,0.9138160817414482,0.9751652345679013
101,0.20112955570220947,0.20263393223285675,0.9148461881408827,0.9755031111111111
102,0.20056398212909698,0.2012072205543518,0.9164815637494447,0.9758430617283951
103,0.19911035895347595,0.19997306168079376,0.9178356713426854,0.9760963950617283
104,0.19803883135318756,0.19868332147598267,0.9187027987561084,0.9763972345679013
