epoch,train_loss,val_loss,val_f1,val_auc
0,0.6844728589057922,0.6682131886482239,0.6859858938975775,0.7059042962962963
1,0.6675596833229065,0.6552885174751282,0.6925739458779107,0.7271999012345678
2,0.6542966365814209,0.6441314220428467,0.6943532501641497,0.738481975308642
3,0.6423854231834412,0.6339815258979797,0.6890318094907005,0.7572456296296296
4,0.6320661306381226,0.6246014833450317,0.700187617260788,0.765828938271605
5,0.623262345790863,0.6157736778259277,0.7187311784782172,0.7707753086419753
6,0.614703357219696,0.6073233485221863,0.747871643745907,0.7732934320987654
7,0.6050933599472046,0.5989830493927002,0.7568416330192912,0.777996049382716
8,0.5961180925369263,0.5907297134399414,0.7563025210084033,0.7840276543209876
9,0.588229238986969,0.5822693109512329,0.7600917431192661,0.789942024691358
10,0.5795924663543701,0.5735282897949219,0.764678687008784,0.7967924938271604
11,0.5702296495437622,0.5644599199295044,0.769729229345059,0.8039415308641975
12,0.5620571970939636,0.5549139380455017,0.7751615881809788,0.8115872592592593
13,0.5519476532936096,0.545009195804596,0.7776243093922652,0.8194605432098766
14,0.5413097143173218,0.5347346067428589,0.7836472209462563,0.8273957530864198
15,0.5316292643547058,0.524269700050354,0.788738841840238,0.8357887407407407
16,0.5208845734596252,0.5137624740600586,0.7924270072992701,0.8439592098765433
17,0.5106101632118225,0.5031682848930359,0.7990950226244344,0.8522554074074074
18,0.49924516677856445,0.49257102608680725,0.8072531900604433,0.8602044444444445
19,0.48933783173561096,0.4824649393558502,0.8117933939259587,0.8670292345679013
20,0.4801998734474182,0.4728658199310303,0.8158765159867696,0.8720914567901235
21,0.4693506360054016,0.46393468976020813,0.8251499666740725,0.8757286913580248
22,0.46045535802841187,0.45555707812309265,0.8270810210876803,0.8788235061728396
23,0.4531329870223999,0.44745901226997375,0.8301303291362934,0.8815384691358025
24,0.44453758001327515,0.43963783979415894,0.8337730870712401,0.8842323950617285
25,0.43761375546455383,0.43194901943206787,0.8374340949033392,0.8872213333333333
26,0.42968815565109253,0.42460742592811584,0.8378677283786773,0.8899456790123457
27,0.42217937111854553,0.41724449396133423,0.8414096916299559,0.8929624691358025
28,0.41216611862182617,0.4101369380950928,0.8416428728311004,0.8961181234567902
29,0.40449339151382446,0.403236985206604,0.8408540611930443,0.8992136296296296
30,0.4000537693500519,0.3966156542301178,0.837951673686544,0.902324938271605
31,0.39126068353652954,0.39001086354255676,0.8383950343604523,0.9052459259259259
32,0.3834153115749359,0.38352149724960327,0.8428949691085613,0.9080565925925925
33,0.37817662954330444,0.3772672414779663,0.8438464931627702,0.910978962962963
34,0.3713647127151489,0.3712434470653534,0.8452512729687846,0.9144879012345679
35,0.3641391694545746,0.3655019998550415,0.8450766837074906,0.9171709629629631
36,0.35896578431129456,0.3597814738750458,0.851120479254493,0.9199072592592592
37,0.3528960049152374,0.35431185364723206,0.8541712768311573,0.9224518518518517
38,0.34705761075019836,0.34912359714508057,0.8579684374305401,0.9251555555555555
39,0.3431980013847351,0.3443048298358917,0.8593121929432782,0.9274855308641975
40,0.3379882574081421,0.33940646052360535,0.8636869023793641,0.9293983209876544
41,0.3330371677875519,0.33483532071113586,0.8665780141843972,0.9314550123456791
42,0.32927706837654114,0.3305148184299469,0.8665480427046264,0.9333313580246912
43,0.32652586698532104,0.326456755399704,0.8668896321070234,0.9351377777777778
44,0.32216402888298035,0.32229143381118774,0.8707603635557526,0.9366113580246914
45,0.31913742423057556,0.31846946477890015,0.8732083792723263,0.9379902222222222
46,0.31486889719963074,0.31492435932159424,0.8736749116607774,0.9393854814814815
47,0.3107868432998657,0.3116091787815094,0.8731144631765749,0.9406896790123458
48,0.30724695324897766,0.3080905079841614,0.8749449581682078,0.9419014320987654
49,0.30468082427978516,0.3050447106361389,0.874806800618238,0.9431007407407408
50,0.3006761074066162,0.3023918867111206,0.8740279937791602,0.9442497777777777
51,0.298167884349823,0.299056738615036,0.8764342453662842,0.9453987160493827
52,0.2938748598098755,0.29609766602516174,0.8778761061946903,0.9465282962962963
53,0.2902357280254364,0.2935420274734497,0.8775919732441472,0.9477095308641975
54,0.28885331749916077,0.29010915756225586,0.8810260946483857,0.9487309629629629
55,0.28480789065361023,0.28717735409736633,0.8806366047745358,0.9498423703703703
56,0.2824976146221161,0.2845190167427063,0.8835967059870911,0.950890962962963
57,0.2784538269042969,0.28141820430755615,0.8851007305733894,0.9518959012345678
58,0.27618876099586487,0.27861854434013367,0.885891198584697,0.9528877037037036
59,0.27277466654777527,0.27606505155563354,0.8857269897732325,0.9538343703703703
60,0.271483451128006,0.27331843972206116,0.8856889676561808,0.9547144691358025
61,0.2685536742210388,0.2708112299442291,0.8878587196467991,0.9555475555555557
62,0.26441827416419983,0.26853320002555847,0.8877983493196521,0.9563557530864197
63,0.2624847888946533,0.2657491862773895,0.8901682905225864,0.9572431604938271
64,0.258897602558136,0.26313304901123047,0.8907115938816227,0.9581494320987654
65,0.2565551996231079,0.26060834527015686,0.8928809048569527,0.959015901234568
66,0.2551705241203308,0.2579454779624939,0.8942945599292349,0.9598864197530864
67,0.25294971466064453,0.25534185767173767,0.8952042628774423,0.9607152592592593
68,0.25110918283462524,0.2526489198207855,0.8967187844087205,0.9615409382716049
69,0.2477249652147293,0.2502310574054718,0.894971072541166,0.9623118024691357
70,0.24580229818820953,0.24757063388824463,0.899009900990099,0.9631226666666666
71,0.2425144910812378,0.24514810740947723,0.8978685612788633,0.9638508641975307
72,0.23908254504203796,0.24280545115470886,0.8999337309476475,0.9645052839506173
73,0.23796889185905457,0.24060511589050293,0.8989113530326595,0.9651915061728396
74,0.2353896051645279,0.23837760090827942,0.9017699115044248,0.9658051358024692
75,0.2333640307188034,0.23620621860027313,0.9012894619831036,0.9664508641975309
76,0.23107045888900757,0.23399321734905243,0.9033548100422129,0.9670449382716049
77,0.2274779975414276,0.2319948673248291,0.9038674033149171,0.9676175802469136
78,0.22676531970500946,0.2305070012807846,0.902127659574468,0.9681818271604937
79,0.22617828845977783,0.22857841849327087,0.9070125302264234,0.9687526913580248
80,0.22392959892749786,0.22625009715557098,0.9055082848186297,0.9692888888888889
81,0.22148841619491577,0.22376807034015656,0.9091313041546323,0.9698286419753085
82,0.21972288191318512,0.22226402163505554,0.9100974313551816,0.9702937283950617
83,0.21732734143733978,0.22107557952404022,0.9072164948453608,0.9707393580246915
84,0.217319518327713,0.21871864795684814,0.9112294718153573,0.9712155061728395
85,0.21434082090854645,0.21688638627529144,0.9110715873721654,0.9716994567901235
86,0.21269312500953674,0.21561026573181152,0.9102707540836876,0.9720903703703704
87,0.2112879902124405,0.21393153071403503,0.9126385809312638,0.9724864197530865
88,0.2099532186985016,0.21222959458827972,0.9119286510590858,0.9728467160493827
89,0.2067854404449463,0.21090486645698547,0.9119749776586238,0.9732318024691358
90,0.20529669523239136,0.20957808196544647,0.9139307897071872,0.9735837037037038
91,0.20499855279922485,0.20812033116817474,0.9125475285171103,0.9739534814814818
92,0.204025998711586,0.20639963448047638,0.9146803296948095,0.9743349135802468
93,0.20143601298332214,0.20528893172740936,0.9152241455836663,0.9746284444444445
